plan_id,pick_arm,arm_encoded,pick_approach_x,pick_approach_y,place_approach_x,place_approach_y,milk_end_x,milk_end_y,milk_end_z
5953,LEFT,0,1.7424030187096655,-0.1956484571341459,3.341630546352837,-0.2800752590467155,4.102129886653497,-0.002459243022903907,0.8052103556444498
5956,LEFT,0,1.5550868995328573,0.05780152468760397,3.523761003692071,0.29792816006846656,4.103964240645441,-0.0067184884990916785,0.8074549836313194
5959,RIGHT,1,1.6339720582174801,0.3034695401910277,3.2692448764563116,0.38793155259423295,4.105845827139734,0.0056176150356484775,0.8062011161615976
5962,LEFT,0,1.7841035411900632,0.21646141571516397,3.3995324486489187,0.026444704223672066,4.103427869111203,0.0032466020300893268,0.8066856670437251
5965,RIGHT,1,1.455088277690987,0.23504623217999276,3.387694821263343,-0.01871217882168641,4.108150661336775,-0.003802402928994998,0.8083200389895754
5968,LEFT,0,1.6636249350267365,-0.2664235871690104,3.335126331239084,-0.22324291769779306,4.103853557148237,-0.004313138106411129,0.8033208226740836
5971,RIGHT,1,1.769521259936076,-0.006766730689885758,3.37176730321594,0.3901772619174928,4.103171941543615,-0.0008997790090120399,0.8060559850319657
5974,RIGHT,1,1.5704782012629634,-0.00020580432940536797,3.380155929154056,0.03452211435103386,4.103682039685296,0.0052148739488066895,0.8068330371154727
5976,LEFT,0,1.7446465690853783,0.09651995902311405,3.3466634784754854,0.09458086819294337,4.10500307497969,0.0011764058939936828,0.8024633675725455
5978,RIGHT,1,1.599355598156564,-0.2838380346734358,3.648644843435011,0.07446109995057332,4.106660762917225,0.006217850121715511,0.8062928615447187
5980,RIGHT,1,1.668479622580956,0.08059455443934849,3.3571784147082333,0.252408444464315,4.101862617185589,0.005715224557492821,0.8041656242262625
5983,LEFT,0,1.5027207848824435,-0.1633764442699857,3.4631663065952227,-0.2055131191956247,4.106542906464126,-0.0007331507517290177,0.8074082688528937
5986,RIGHT,1,1.5545058448658087,-0.022443127650178862,3.663803274655206,-0.029890929283868217,4.103790542793995,0.010219419347942401,0.807553261918104
